model_size,dataset,metric_family,metric,seed,delta_head_1e-4,delta_full_1e-4,did_1e-4,delta_head_2e-4,delta_full_2e-4,did_2e-4,marginal_did,three_way,lrmod_head,lrmod_full
YOLO26s,hrsc2016_ms,aggregate,ap75,20260723,0.011605312551340535,0.0044257495910707545,0.007179562960269781,0.010170890092418117,-0.0018897587131418703,0.012060648805559987,0.009620105882914884,0.004881085845290206,-0.0014344224589224186,-0.006315508304212625
YOLO26s,hrsc2016_ms,aggregate,ap75,20260724,0.010223303389707256,0.007598697091643319,0.002624606298063936,0.006763997020596435,0.018903493183208414,-0.012139496162611979,-0.004757444932274021,-0.014764102460675915,-0.0034593063691108206,0.011304796091565095
YOLO26s,hrsc2016_ms,aggregate,ap75,20260725,0.012057514828272053,0.006009522032727449,0.0060479927955446044,0.011835669850517733,0.007098258803244134,0.004737411047273599,0.0053927019214091015,-0.0013105817482710058,-0.00022184497775432077,0.001088736770516685
YOLO26s,hrsc2016_ms,aggregate,ap75,20260726,0.006750531622132516,0.012361343258859486,-0.00561081163672697,0.007582760074175049,0.0033693866698914776,0.004213373404283571,-0.0006987191162216994,0.009824185041010541,0.0008322284520425327,-0.008991956588968009
YOLO26s,hrsc2016_ms,aggregate,ap75,20260727,0.010190988894848901,0.007448386298471638,0.0027426025963772638,0.010089383889560904,0.004998678630526943,0.005090705259033962,0.003916653927705613,0.002348102662656698,-0.00010160500528799687,-0.002449707667944695
YOLO26s,hrsc2016_ms,aggregate,ap75,20260728,0.01029669618295781,0.005012295159049052,0.005284401023908758,0.00934953578181369,0.003527590751118803,0.005821945030694886,0.005553173027301822,0.0005375440067861281,-0.0009471604011441204,-0.0014847044079302485
YOLO26s,hrsc2016_ms,aggregate,ap75,20260729,0.009957443781658776,0.010110235995485994,-0.00015279221382721864,0.009301766110677151,0.011327447125547813,-0.0020256810148706617,-0.0010892366143489401,-0.001872888801043443,-0.0006556776709816248,0.0012172111300618182
YOLO26s,hrsc2016_ms,aggregate,ap75,20260730,0.014442182063581832,0.008508135481205548,0.0059340465823762845,0.008890181094673405,0.00935607889736953,-0.0004658978026961247,0.00273407438984008,-0.006399944385072409,-0.005552000968908427,0.0008479434161639821
YOLO26s,hrsc2016_ms,aggregate,ap75,20260731,0.01158629430086644,0.00022855861457221627,0.011357735686294224,0.014418538401223868,0.009122459085979445,0.005296079315244423,0.008326907500769323,-0.006061656371049801,0.0028322441003574284,0.008893900471407229
YOLO26s,hrsc2016_ms,aggregate,ap75,20260732,0.014289446395747585,0.002837598484196596,0.011451847911550989,0.014477304316015488,-0.001501879437093262,0.01597918375310875,0.01371551583232987,0.004527335841557761,0.00018785792026790316,-0.004339477921289858
YOLO26s,dior_public_mirror,vessel,ap50_95,20260723,0.016057855846503148,0.007579752788893413,0.008478103057609735,0.01955758374341822,0.006214440926629766,0.013343142816788453,0.010910622937199094,0.004865039759178718,0.003499727896915071,-0.001365311862263647
YOLO26s,dior_public_mirror,vessel,ap50_95,20260724,0.013290378055926755,0.004196386245065173,0.009093991810861582,0.019056126515555546,0.005610542910544861,0.013445583605010684,0.011269787707936133,0.0043515917941491025,0.005765748459628791,0.0014141566654796885
YOLO26s,dior_public_mirror,vessel,ap50_95,20260725,0.012785056242600908,0.0018659141593217604,0.010919142083279147,0.018765498076399902,0.0007794765605252524,0.01798602151587465,0.014452581799576899,0.007066879432595503,0.005980441833798995,-0.001086437598796508
YOLO26s,dior_public_mirror,vessel,ap50_95,20260726,0.013320335317921619,0.005229491278183698,0.008090844039737921,0.01664147331517811,0.001997900892577384,0.014643572422600726,0.011367208231169323,0.006552728382862805,0.003321137997256491,-0.0032315903856063137
YOLO26s,dior_public_mirror,vessel,ap50_95,20260727,0.011609982699179965,0.006070686681059758,0.005539296018120208,0.015160759995427368,0.0018126347138179254,0.013348125281609443,0.009443710649864826,0.007808829263489235,0.003550777296247403,-0.004258051967241832
YOLO26s,dior_public_mirror,vessel,ap50_95,20260728,0.017257568862064906,0.002905782546176801,0.014351786315888106,0.018306764711594106,0.005354043218461656,0.01295272149313245,0.013652253904510279,-0.0013990648227556555,0.0010491958495291998,0.0024482606722848552
YOLO26s,dior_public_mirror,vessel,ap50_95,20260729,0.011607162406420686,0.00028559408020035516,0.01132156832622033,0.01774095187695565,0.0018887195194643939,0.015852232357491253,0.013586900341855793,0.004530664031270922,0.006133789470534962,0.0016031254392640387
YOLO26s,dior_public_mirror,vessel,ap50_95,20260730,0.015388168855827694,0.004872016527274146,0.010516152328553548,0.019696286661985914,0.0024134830303783016,0.017282803631607613,0.01389947798008058,0.006766651303054065,0.00430811780615822,-0.0024585334968958445
YOLO26s,dior_public_mirror,vessel,ap50_95,20260731,0.014295928712632952,0.003807424167690072,0.01048850454494288,0.01704404242212816,0.003961224295577999,0.013082818126550162,0.01178566133574652,0.0025943135816072823,0.002748113709495209,0.00015380012788792675
YOLO26s,dior_public_mirror,vessel,ap50_95,20260732,0.013807993520490551,-0.00048558342354289644,0.014293576944033447,0.017487390417136605,0.003159718599853145,0.01432767181728346,0.014310624380658454,3.409487325001237e-05,0.003679396896646054,0.0036453020233960416
YOLO26s,dior_public_mirror,vessel,ap50,20260723,0.03580391493915576,0.018426090259012776,0.017377824680142984,0.040754792696195086,0.015752817509583343,0.025001975186611743,0.021189899933377363,0.007624150506468759,0.004950877757039326,-0.0026732727494294325
YOLO26s,dior_public_mirror,vessel,ap50,20260724,0.02971136760137299,0.00987622453943321,0.01983514306193978,0.041070057588386874,0.011395076694120619,0.029674980894266255,0.024755061978103017,0.009839837832326476,0.011358689987013885,0.0015188521546874098
YOLO26s,dior_public_mirror,vessel,ap50,20260725,0.027573496186309193,0.0036970777282627,0.023876418458046493,0.03948066425557749,-0.0007221835026853182,0.04020284775826281,0.03203963310815465,0.016326429300216314,0.011907168069268295,-0.004419261230948018
YOLO26s,dior_public_mirror,vessel,ap50,20260726,0.028754742027116073,0.009623327357544259,0.019131414669571814,0.03466902974278554,0.0031336782117371773,0.03153535153104836,0.025333383100310088,0.012403936861476547,0.005914287715669465,-0.006489649145807082
YOLO26s,dior_public_mirror,vessel,ap50,20260727,0.025838293183578873,0.014178837035287203,0.01165945614829167,0.03241882940343744,0.0031326303890146234,0.029286199014422816,0.020472827581357243,0.017626742866131147,0.006580536219858567,-0.01104620664627258
YOLO26s,dior_public_mirror,vessel,ap50,20260728,0.03853766519821621,0.006187769683349449,0.032349895514866764,0.03920905036506416,0.012323820114249776,0.026885230250814386,0.029617562882840575,-0.005464665264052378,0.0006713851668479487,0.006136050430900326
YOLO26s,dior_public_mirror,vessel,ap50,20260729,0.026504021941576958,0.00024085540021770088,0.026263166541359257,0.038648326542719644,0.002407794564830767,0.036240531977888873,0.031251849259624064,0.009977365436529616,0.012144304601142686,0.002166939164613066
YOLO26s,dior_public_mirror,vessel,ap50,20260730,0.033766154747090577,0.011336066634462953,0.022430088112627623,0.041530777591268234,0.005156626751797011,0.03637415083947122,0.029402119476049423,0.0139440627268436,0.007764622844177657,-0.006179439882665942
YOLO26s,dior_public_mirror,vessel,ap50,20260731,0.03273687836269101,0.008659704883674901,0.024077173479016112,0.036215244043957956,0.008289715415557064,0.027925528628400892,0.026001351053708502,0.00384835514938478,0.003478365681266943,-0.0003699894681178373
YOLO26s,dior_public_mirror,vessel,ap50,20260732,0.030332776137539125,-0.004218350675289917,0.03455112681282904,0.03775645096680712,0.007320398727243091,0.030436052239564027,0.032493589526196534,-0.004115074573265015,0.007423674829267993,0.011538749402533008
YOLO26s,dior_public_mirror,vessel,ap75,20260723,0.010798132851444734,0.0036813258588868844,0.00711680699255785,0.014653621413936852,0.0031354720076514596,0.011518149406285393,0.009317478199421622,0.004401342413727543,0.003855488562492118,-0.0005458538512354248
YOLO26s,dior_public_mirror,vessel,ap75,20260724,0.009108695866960854,0.002394809852120275,0.006713886014840579,0.01370140006114267,0.0033663127734536447,0.010335087287689025,0.008524486651264802,0.003621201272848446,0.004592704194181816,0.0009715029213333698
YOLO26s,dior_public_mirror,vessel,ap75,20260725,0.009145166125448648,0.0024095727243311736,0.006735593401117474,0.015645625801935313,0.000952233645553335,0.014693392156381978,0.010714492778749727,0.007957798755264504,0.006500459676486665,-0.0014573390787778386
YOLO26s,dior_public_mirror,vessel,ap75,20260726,0.009256431811599198,0.004850127648546528,0.00440630416305267,0.012838867265245678,0.001697299542500549,0.01114156772274513,0.0077739359428989,0.006735263559692459,0.00358243545364648,-0.003152828106045979
YOLO26s,dior_public_mirror,vessel,ap75,20260727,0.007835207937093441,0.004668812293580692,0.003166395643512749,0.010948632727054503,0.0007552118267658645,0.010193420900288639,0.006679908271900694,0.00702702525677589,0.003113424789961062,-0.003913600466814828
YOLO26s,dior_public_mirror,vessel,ap75,20260728,0.012024802174458577,0.0021318589360762915,0.009892943238382286,0.01419962959635968,0.0038549863254663773,0.010344643270893303,0.010118793254637794,0.0004517000325110175,0.0021748274219011033,0.0017231273893900858
YOLO26s,dior_public_mirror,vessel,ap75,20260729,0.007755412553266297,0.0005883191013458244,0.007167093451920473,0.012783437409667336,0.0011006881339574916,0.011682749275709845,0.009424921363815158,0.004515655823789372,0.005028024856401039,0.0005123690326116672
YOLO26s,dior_public_mirror,vessel,ap75,20260730,0.01120590125504235,0.003147452456153759,0.008058448798888592,0.015215351220585096,0.0020261436089846433,0.013189207611600452,0.010623828205244521,0.0051307588127118605,0.004009449965542745,-0.0011213088471691158
YOLO26s,dior_public_mirror,vessel,ap75,20260731,0.009014281399607022,0.0028141242444575994,0.006200157155149422,0.013058917220420307,0.0025877965493308966,0.01047112067108941,0.008335638913119416,0.004270963515939988,0.004044635820813285,-0.00022632769512670285
YOLO26s,dior_public_mirror,vessel,ap75,20260732,0.009666456440084414,0.0015628066157407153,0.008103649824343698,0.012960014845981437,0.002487943531098184,0.010472071314883253,0.009287860569613476,0.002368421490539554,0.003293558405897023,0.0009251369153574687
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260723,0.016057855846503148,0.007579752788893413,0.008478103057609735,0.01955758374341822,0.006214440926629766,0.013343142816788453,0.010910622937199094,0.004865039759178718,0.003499727896915071,-0.001365311862263647
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260724,0.013290378055926755,0.004196386245065173,0.009093991810861582,0.019056126515555546,0.005610542910544861,0.013445583605010684,0.011269787707936133,0.0043515917941491025,0.005765748459628791,0.0014141566654796885
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260725,0.012785056242600908,0.0018659141593217604,0.010919142083279147,0.018765498076399902,0.0007794765605252524,0.01798602151587465,0.014452581799576899,0.007066879432595503,0.005980441833798995,-0.001086437598796508
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260726,0.013320335317921619,0.005229491278183698,0.008090844039737921,0.01664147331517811,0.001997900892577384,0.014643572422600726,0.011367208231169323,0.006552728382862805,0.003321137997256491,-0.0032315903856063137
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260727,0.011609982699179965,0.006070686681059758,0.005539296018120208,0.015160759995427368,0.0018126347138179254,0.013348125281609443,0.009443710649864826,0.007808829263489235,0.003550777296247403,-0.004258051967241832
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260728,0.017257568862064906,0.002905782546176801,0.014351786315888106,0.018306764711594106,0.005354043218461656,0.01295272149313245,0.013652253904510279,-0.0013990648227556555,0.0010491958495291998,0.0024482606722848552
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260729,0.011607162406420686,0.00028559408020035516,0.01132156832622033,0.01774095187695565,0.0018887195194643939,0.015852232357491253,0.013586900341855793,0.004530664031270922,0.006133789470534962,0.0016031254392640387
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260730,0.015388168855827694,0.004872016527274146,0.010516152328553548,0.019696286661985914,0.0024134830303783016,0.017282803631607613,0.01389947798008058,0.006766651303054065,0.00430811780615822,-0.0024585334968958445
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260731,0.014295928712632952,0.003807424167690072,0.01048850454494288,0.01704404242212816,0.003961224295577999,0.013082818126550162,0.01178566133574652,0.0025943135816072823,0.002748113709495209,0.00015380012788792675
YOLO26s,dior_public_mirror,aggregate,ap50_95,20260732,0.013807993520490551,-0.00048558342354289644,0.014293576944033447,0.017487390417136605,0.003159718599853145,0.01432767181728346,0.014310624380658454,3.409487325001237e-05,0.003679396896646054,0.0036453020233960416
YOLO26s,dior_public_mirror,aggregate,ap50,20260723,0.03580391493915576,0.018426090259012776,0.017377824680142984,0.040754792696195086,0.015752817509583343,0.025001975186611743,0.021189899933377363,0.007624150506468759,0.004950877757039326,-0.0026732727494294325
YOLO26s,dior_public_mirror,aggregate,ap50,20260724,0.02971136760137299,0.00987622453943321,0.01983514306193978,0.041070057588386874,0.011395076694120619,0.029674980894266255,0.024755061978103017,0.009839837832326476,0.011358689987013885,0.0015188521546874098
YOLO26s,dior_public_mirror,aggregate,ap50,20260725,0.027573496186309193,0.0036970777282627,0.023876418458046493,0.03948066425557749,-0.0007221835026853182,0.04020284775826281,0.03203963310815465,0.016326429300216314,0.011907168069268295,-0.004419261230948018
YOLO26s,dior_public_mirror,aggregate,ap50,20260726,0.028754742027116073,0.009623327357544259,0.019131414669571814,0.03466902974278554,0.0031336782117371773,0.03153535153104836,0.025333383100310088,0.012403936861476547,0.005914287715669465,-0.006489649145807082
YOLO26s,dior_public_mirror,aggregate,ap50,20260727,0.025838293183578873,0.014178837035287203,0.01165945614829167,0.03241882940343744,0.0031326303890146234,0.029286199014422816,0.020472827581357243,0.017626742866131147,0.006580536219858567,-0.01104620664627258
YOLO26s,dior_public_mirror,aggregate,ap50,20260728,0.03853766519821621,0.006187769683349449,0.032349895514866764,0.03920905036506416,0.012323820114249776,0.026885230250814386,0.029617562882840575,-0.005464665264052378,0.0006713851668479487,0.006136050430900326
YOLO26s,dior_public_mirror,aggregate,ap50,20260729,0.026504021941576958,0.00024085540021770088,0.026263166541359257,0.038648326542719644,0.002407794564830767,0.036240531977888873,0.031251849259624064,0.009977365436529616,0.012144304601142686,0.002166939164613066
YOLO26s,dior_public_mirror,aggregate,ap50,20260730,0.033766154747090577,0.011336066634462953,0.022430088112627623,0.041530777591268234,0.005156626751797011,0.03637415083947122,0.029402119476049423,0.0139440627268436,0.007764622844177657,-0.006179439882665942
YOLO26s,dior_public_mirror,aggregate,ap50,20260731,0.03273687836269101,0.008659704883674901,0.024077173479016112,0.036215244043957956,0.008289715415557064,0.027925528628400892,0.026001351053708502,0.00384835514938478,0.003478365681266943,-0.0003699894681178373
YOLO26s,dior_public_mirror,aggregate,ap50,20260732,0.030332776137539125,-0.004218350675289917,0.03455112681282904,0.03775645096680712,0.007320398727243091,0.030436052239564027,0.032493589526196534,-0.004115074573265015,0.007423674829267993,0.011538749402533008
YOLO26s,dior_public_mirror,aggregate,ap75,20260723,0.010798132851444734,0.0036813258588868844,0.00711680699255785,0.014653621413936852,0.0031354720076514596,0.011518149406285393,0.009317478199421622,0.004401342413727543,0.003855488562492118,-0.0005458538512354248
YOLO26s,dior_public_mirror,aggregate,ap75,20260724,0.009108695866960854,0.002394809852120275,0.006713886014840579,0.01370140006114267,0.0033663127734536447,0.010335087287689025,0.008524486651264802,0.003621201272848446,0.004592704194181816,0.0009715029213333698
YOLO26s,dior_public_mirror,aggregate,ap75,20260725,0.009145166125448648,0.0024095727243311736,0.006735593401117474,0.015645625801935313,0.000952233645553335,0.014693392156381978,0.010714492778749727,0.007957798755264504,0.006500459676486665,-0.0014573390787778386
YOLO26s,dior_public_mirror,aggregate,ap75,20260726,0.009256431811599198,0.004850127648546528,0.00440630416305267,0.012838867265245678,0.001697299542500549,0.01114156772274513,0.0077739359428989,0.006735263559692459,0.00358243545364648,-0.003152828106045979
YOLO26s,dior_public_mirror,aggregate,ap75,20260727,0.007835207937093441,0.004668812293580692,0.003166395643512749,0.010948632727054503,0.0007552118267658645,0.010193420900288639,0.006679908271900694,0.00702702525677589,0.003113424789961062,-0.003913600466814828
YOLO26s,dior_public_mirror,aggregate,ap75,20260728,0.012024802174458577,0.0021318589360762915,0.009892943238382286,0.01419962959635968,0.0038549863254663773,0.010344643270893303,0.010118793254637794,0.0004517000325110175,0.0021748274219011033,0.0017231273893900858
YOLO26s,dior_public_mirror,aggregate,ap75,20260729,0.007755412553266297,0.0005883191013458244,0.007167093451920473,0.012783437409667336,0.0011006881339574916,0.011682749275709845,0.009424921363815158,0.004515655823789372,0.005028024856401039,0.0005123690326116672
YOLO26s,dior_public_mirror,aggregate,ap75,20260730,0.01120590125504235,0.003147452456153759,0.008058448798888592,0.015215351220585096,0.0020261436089846433,0.013189207611600452,0.010623828205244521,0.0051307588127118605,0.004009449965542745,-0.0011213088471691158
YOLO26s,dior_public_mirror,aggregate,ap75,20260731,0.009014281399607022,0.0028141242444575994,0.006200157155149422,0.013058917220420307,0.0025877965493308966,0.01047112067108941,0.008335638913119416,0.004270963515939988,0.004044635820813285,-0.00022632769512670285
YOLO26s,dior_public_mirror,aggregate,ap75,20260732,0.009666456440084414,0.0015628066157407153,0.008103649824343698,0.012960014845981437,0.002487943531098184,0.010472071314883253,0.009287860569613476,0.002368421490539554,0.003293558405897023,0.0009251369153574687
