dataset,metric_family,metric,seed,delta_head_1e-4,delta_full_1e-4,did_1e-4,delta_head_2e-4,delta_full_2e-4,did_2e-4,marginal_did,three_way,lrmod_head,lrmod_full
hrsc2016_ms,aggregate,ap75,20260731,0.01245885175259992,0.014420037208039152,-0.001961185455439232,0.012162222494926517,0.009601453511673547,0.00256076898325297,0.00029979176390686896,0.004521954438692202,-0.0002966292576734031,-0.004818583696365605
hrsc2016_ms,aggregate,ap75,20260732,0.0095392526832766,0.006201565300828979,0.003337687382447621,0.007666748995166228,0.01862668354527637,-0.010959934550110143,-0.0038111235838312607,-0.014297621932557764,-0.0018725036881103718,0.012425118244447392
dior_public_mirror,vessel,ap50_95,20260723,0.00355071930484702,0.002553306923786105,0.000997412381060915,0.006642139893958458,0.0014584742515040827,0.005183665642454375,0.003090539011757645,0.00418625326139346,0.0030914205891114377,-0.0010948326722820222
dior_public_mirror,vessel,ap50_95,20260724,0.004896825261965509,0.0009865602661109363,0.0039102649958545725,0.006414311324026423,-8.217298078798743e-05,0.00649648430481441,0.005203374650334491,0.0025862193089598376,0.0015174860620609139,-0.0010687332468989237
dior_public_mirror,vessel,ap50_95,20260725,0.004468228427974293,-0.005279128992225497,0.00974735742019979,0.00637473625711495,0.005816379136058314,0.0005583571210566358,0.005152857270628213,-0.009189000299143154,0.0019065078291406572,0.011095508128283811
dior_public_mirror,vessel,ap50_95,20260726,0.005800260568733055,0.00026102308074893443,0.005539237487984121,0.0064248760659485135,-0.002388133194517472,0.008813009260465986,0.007176123374225053,0.003273771772481865,0.0006246154972154583,-0.0026491562752664066
dior_public_mirror,vessel,ap50_95,20260727,0.005842764008459539,0.0037777938319052476,0.0020649701765542913,0.006346667733554825,0.0017082572169009047,0.00463841051665392,0.0033516903466041057,0.0025734403400996288,0.0005039037250952859,-0.002069536615004343
dior_public_mirror,vessel,ap50_95,20260728,0.005155542212225965,0.002519005353914257,0.0026365368583117083,0.0062500143811981615,-0.0010170535957288417,0.007267067976927003,0.004951802417619356,0.004630531118615295,0.0010944721689721965,-0.0035360589496430984
dior_public_mirror,vessel,ap50_95,20260729,0.005991590919013138,0.0016056980780222267,0.004385892840990911,0.0074480425885981374,0.00330084343839444,0.004147199150203697,0.004266545995597304,-0.00023869369078721378,0.0014564516695849995,0.0016951453603722133
dior_public_mirror,vessel,ap50_95,20260730,0.005644366753082778,0.0038340256899861043,0.0018103410630966738,0.0072887323215518225,0.001479151567740325,0.0058095807538114975,0.0038099609084540857,0.003999239690714824,0.0016443655684690445,-0.0023548741222457793
dior_public_mirror,vessel,ap50_95,20260731,0.005690270456660523,0.0033794803261288572,0.0023107901305316654,0.007392430425544466,0.003197889905489394,0.004194540520055072,0.0032526653252933687,0.0018837503895234066,0.0017021599688839435,-0.00018159042063946307
dior_public_mirror,vessel,ap50_95,20260732,0.005595873118933593,-0.0005962910712731251,0.006192164190206718,0.006889424668244125,0.0035743338988032947,0.00331509076944083,0.004753627479823774,-0.0028770734207658882,0.0012935515493105315,0.00417062497007642
dior_public_mirror,vessel,ap50,20260723,0.009391004283368545,0.0025573016809110755,0.00683370260245747,0.01623714683484081,0.0002531281239672445,0.015984018710873564,0.011408860656665517,0.009150316108416094,0.006846142551472263,-0.002304173556943831
dior_public_mirror,vessel,ap50,20260724,0.012050100596497755,-0.0025632222839074154,0.01461332288040517,0.014830927721940494,-0.0031637260037398335,0.017994653725680328,0.01630398830304275,0.0033813308452751573,0.002780827125442739,-0.0006005037198324181
dior_public_mirror,vessel,ap50,20260725,0.010602484993701665,-0.013625592603256964,0.02422807759695863,0.015524305632310838,0.013667044920501734,0.0018572607118091042,0.013042669154383867,-0.022370816885149525,0.004921820638609173,0.027292637523758698
dior_public_mirror,vessel,ap50,20260726,0.013805845944020685,-0.0016965522540418887,0.015502398198062574,0.015642590895518824,-0.00772651183867952,0.023369102734198344,0.01943575046613046,0.00786670453613577,0.0018367449514981385,-0.006029959584637631
dior_public_mirror,vessel,ap50,20260727,0.013622630280815048,0.007331487057338382,0.006291143223476667,0.014530959191935068,0.0007232976959304777,0.01380766149600459,0.010049402359740629,0.007516518272527924,0.0009083289111200196,-0.006608189361407904
dior_public_mirror,vessel,ap50,20260728,0.013405795907177658,0.0010143807867343396,0.012391415120443318,0.014867738588415745,-0.00577740798849255,0.020645146576908295,0.016518280848675806,0.008253731456464977,0.0014619426812380876,-0.00679178877522689
dior_public_mirror,vessel,ap50,20260729,0.014287246620389861,0.0010325242926694789,0.013254722327720382,0.018401159514754788,0.005052742424779003,0.013348417089975785,0.013301569708848084,9.369476225540296e-05,0.004113912894364927,0.004020218132109524
dior_public_mirror,vessel,ap50,20260730,0.01387715538046163,0.007623398477380416,0.006253756903081213,0.01732051502945444,0.0006001983922997167,0.016720316637154724,0.011487036770117968,0.01046655973407351,0.003443359648992811,-0.0070232000850807
dior_public_mirror,vessel,ap50,20260731,0.013684878970058982,0.006543172084772675,0.007141706885286307,0.016800969673384847,0.009252695562520827,0.00754827411086402,0.007344990498075164,0.0004065672255777128,0.0031160907033258647,0.002709523477748152
dior_public_mirror,vessel,ap50,20260732,0.013693925597229865,-0.003739736594482873,0.01743366219171274,0.01650243119863684,0.007533641216457707,0.008968789982179134,0.013201226086945936,-0.008464872209533604,0.0028085056014069756,0.01127337781094058
dior_public_mirror,vessel,ap75,20260723,0.0027173004977424815,0.002606040719418881,0.00011125977832360072,0.004513491770861704,0.001582068126881643,0.002931423643980061,0.0015213417111518308,0.0028201638656564602,0.0017961912731192225,-0.0010239725925372378
dior_public_mirror,vessel,ap75,20260724,0.00237430672795841,0.0021088265835877418,0.00026548014437066843,0.0038986882147049214,0.00027447706287490187,0.0036242111518300195,0.001944845648100344,0.003358731007459351,0.0015243814867465112,-0.00183434952071284
dior_public_mirror,vessel,ap75,20260725,0.0024525927272683427,-0.0038651807003941517,0.0063177734276624944,0.004065673452507412,0.004752450691703658,-0.0006867772391962457,0.0028154980942331244,-0.00700455066685874,0.0016130807252390696,0.00861763139209781
dior_public_mirror,vessel,ap75,20260726,0.003440032302768084,0.0011104438745879082,0.002329588428180176,0.0039247317492414925,0.0010290523172335093,0.002895679432007983,0.0026126339300940795,0.0005660910038278073,0.0004846994464734085,-8.139155735439885e-05
dior_public_mirror,vessel,ap75,20260727,0.0038590277973916745,0.002901544531327802,0.0009574832660638726,0.004050507732960215,0.0018999267866162649,0.0021505809463439503,0.0015540321062039114,0.0011930976802800777,0.00019147993556854065,-0.001001617744711537
dior_public_mirror,vessel,ap75,20260728,0.002880629501367471,0.002339437578769272,0.0005411919225981991,0.003621114702631184,0.0004921757083503411,0.003128938994280843,0.001835065458439521,0.002587747071682644,0.0007404852012637131,-0.0018472618704189307
dior_public_mirror,vessel,ap75,20260729,0.0034616950570060326,0.0017775673454188783,0.0016841277115871543,0.004264878528880599,0.002702093822425698,0.0015627847064549009,0.0016234562090210276,-0.00012134300513225345,0.0008031834718745662,0.0009245264770068196
dior_public_mirror,vessel,ap75,20260730,0.0035498427515100305,0.0019909944557899555,0.001558848295720075,0.004506542735044354,0.0019756113767725944,0.0025309313582717596,0.0020448898269959173,0.0009720830625516846,0.0009566999835343235,-1.538307901736112e-05
dior_public_mirror,vessel,ap75,20260731,0.0032049368743337966,0.0031055861716302365,9.935070270356006e-05,0.004754457767593923,0.00037329737185568326,0.004381160395738239,0.0022402555492208997,0.004281809693034679,0.001549520893260126,-0.0027322887997745533
dior_public_mirror,vessel,ap75,20260732,0.003262460247401542,-0.0010528402142882566,0.004315300461689799,0.004005773536856532,0.0025910714259343975,0.0014147021109221346,0.0028650012863059666,-0.002900598350767664,0.0007433132894549901,0.003643911640222654
dior_public_mirror,aggregate,ap50_95,20260723,0.00355071930484702,0.002553306923786105,0.000997412381060915,0.006642139893958458,0.0014584742515040827,0.005183665642454375,0.003090539011757645,0.00418625326139346,0.0030914205891114377,-0.0010948326722820222
dior_public_mirror,aggregate,ap50_95,20260724,0.004896825261965509,0.0009865602661109363,0.0039102649958545725,0.006414311324026423,-8.217298078798743e-05,0.00649648430481441,0.005203374650334491,0.0025862193089598376,0.0015174860620609139,-0.0010687332468989237
dior_public_mirror,aggregate,ap50_95,20260725,0.004468228427974293,-0.005279128992225497,0.00974735742019979,0.00637473625711495,0.005816379136058314,0.0005583571210566358,0.005152857270628213,-0.009189000299143154,0.0019065078291406572,0.011095508128283811
dior_public_mirror,aggregate,ap50_95,20260726,0.005800260568733055,0.00026102308074893443,0.005539237487984121,0.0064248760659485135,-0.002388133194517472,0.008813009260465986,0.007176123374225053,0.003273771772481865,0.0006246154972154583,-0.0026491562752664066
dior_public_mirror,aggregate,ap50_95,20260727,0.005842764008459539,0.0037777938319052476,0.0020649701765542913,0.006346667733554825,0.0017082572169009047,0.00463841051665392,0.0033516903466041057,0.0025734403400996288,0.0005039037250952859,-0.002069536615004343
dior_public_mirror,aggregate,ap50_95,20260728,0.005155542212225965,0.002519005353914257,0.0026365368583117083,0.0062500143811981615,-0.0010170535957288417,0.007267067976927003,0.004951802417619356,0.004630531118615295,0.0010944721689721965,-0.0035360589496430984
dior_public_mirror,aggregate,ap50_95,20260729,0.005991590919013138,0.0016056980780222267,0.004385892840990911,0.0074480425885981374,0.00330084343839444,0.004147199150203697,0.004266545995597304,-0.00023869369078721378,0.0014564516695849995,0.0016951453603722133
dior_public_mirror,aggregate,ap50_95,20260730,0.005644366753082778,0.0038340256899861043,0.0018103410630966738,0.0072887323215518225,0.001479151567740325,0.0058095807538114975,0.0038099609084540857,0.003999239690714824,0.0016443655684690445,-0.0023548741222457793
dior_public_mirror,aggregate,ap50_95,20260731,0.005690270456660523,0.0033794803261288572,0.0023107901305316654,0.007392430425544466,0.003197889905489394,0.004194540520055072,0.0032526653252933687,0.0018837503895234066,0.0017021599688839435,-0.00018159042063946307
dior_public_mirror,aggregate,ap50_95,20260732,0.005595873118933593,-0.0005962910712731251,0.006192164190206718,0.006889424668244125,0.0035743338988032947,0.00331509076944083,0.004753627479823774,-0.0028770734207658882,0.0012935515493105315,0.00417062497007642
dior_public_mirror,aggregate,ap50,20260723,0.009391004283368545,0.0025573016809110755,0.00683370260245747,0.01623714683484081,0.0002531281239672445,0.015984018710873564,0.011408860656665517,0.009150316108416094,0.006846142551472263,-0.002304173556943831
dior_public_mirror,aggregate,ap50,20260724,0.012050100596497755,-0.0025632222839074154,0.01461332288040517,0.014830927721940494,-0.0031637260037398335,0.017994653725680328,0.01630398830304275,0.0033813308452751573,0.002780827125442739,-0.0006005037198324181
dior_public_mirror,aggregate,ap50,20260725,0.010602484993701665,-0.013625592603256964,0.02422807759695863,0.015524305632310838,0.013667044920501734,0.0018572607118091042,0.013042669154383867,-0.022370816885149525,0.004921820638609173,0.027292637523758698
dior_public_mirror,aggregate,ap50,20260726,0.013805845944020685,-0.0016965522540418887,0.015502398198062574,0.015642590895518824,-0.00772651183867952,0.023369102734198344,0.01943575046613046,0.00786670453613577,0.0018367449514981385,-0.006029959584637631
dior_public_mirror,aggregate,ap50,20260727,0.013622630280815048,0.007331487057338382,0.006291143223476667,0.014530959191935068,0.0007232976959304777,0.01380766149600459,0.010049402359740629,0.007516518272527924,0.0009083289111200196,-0.006608189361407904
dior_public_mirror,aggregate,ap50,20260728,0.013405795907177658,0.0010143807867343396,0.012391415120443318,0.014867738588415745,-0.00577740798849255,0.020645146576908295,0.016518280848675806,0.008253731456464977,0.0014619426812380876,-0.00679178877522689
dior_public_mirror,aggregate,ap50,20260729,0.014287246620389861,0.0010325242926694789,0.013254722327720382,0.018401159514754788,0.005052742424779003,0.013348417089975785,0.013301569708848084,9.369476225540296e-05,0.004113912894364927,0.004020218132109524
dior_public_mirror,aggregate,ap50,20260730,0.01387715538046163,0.007623398477380416,0.006253756903081213,0.01732051502945444,0.0006001983922997167,0.016720316637154724,0.011487036770117968,0.01046655973407351,0.003443359648992811,-0.0070232000850807
dior_public_mirror,aggregate,ap50,20260731,0.013684878970058982,0.006543172084772675,0.007141706885286307,0.016800969673384847,0.009252695562520827,0.00754827411086402,0.007344990498075164,0.0004065672255777128,0.0031160907033258647,0.002709523477748152
dior_public_mirror,aggregate,ap50,20260732,0.013693925597229865,-0.003739736594482873,0.01743366219171274,0.01650243119863684,0.007533641216457707,0.008968789982179134,0.013201226086945936,-0.008464872209533604,0.0028085056014069756,0.01127337781094058
dior_public_mirror,aggregate,ap75,20260723,0.0027173004977424815,0.002606040719418881,0.00011125977832360072,0.004513491770861704,0.001582068126881643,0.002931423643980061,0.0015213417111518308,0.0028201638656564602,0.0017961912731192225,-0.0010239725925372378
dior_public_mirror,aggregate,ap75,20260724,0.00237430672795841,0.0021088265835877418,0.00026548014437066843,0.0038986882147049214,0.00027447706287490187,0.0036242111518300195,0.001944845648100344,0.003358731007459351,0.0015243814867465112,-0.00183434952071284
dior_public_mirror,aggregate,ap75,20260725,0.0024525927272683427,-0.0038651807003941517,0.0063177734276624944,0.004065673452507412,0.004752450691703658,-0.0006867772391962457,0.0028154980942331244,-0.00700455066685874,0.0016130807252390696,0.00861763139209781
dior_public_mirror,aggregate,ap75,20260726,0.003440032302768084,0.0011104438745879082,0.002329588428180176,0.0039247317492414925,0.0010290523172335093,0.002895679432007983,0.0026126339300940795,0.0005660910038278073,0.0004846994464734085,-8.139155735439885e-05
dior_public_mirror,aggregate,ap75,20260727,0.0038590277973916745,0.002901544531327802,0.0009574832660638726,0.004050507732960215,0.0018999267866162649,0.0021505809463439503,0.0015540321062039114,0.0011930976802800777,0.00019147993556854065,-0.001001617744711537
dior_public_mirror,aggregate,ap75,20260728,0.002880629501367471,0.002339437578769272,0.0005411919225981991,0.003621114702631184,0.0004921757083503411,0.003128938994280843,0.001835065458439521,0.002587747071682644,0.0007404852012637131,-0.0018472618704189307
dior_public_mirror,aggregate,ap75,20260729,0.0034616950570060326,0.0017775673454188783,0.0016841277115871543,0.004264878528880599,0.002702093822425698,0.0015627847064549009,0.0016234562090210276,-0.00012134300513225345,0.0008031834718745662,0.0009245264770068196
dior_public_mirror,aggregate,ap75,20260730,0.0035498427515100305,0.0019909944557899555,0.001558848295720075,0.004506542735044354,0.0019756113767725944,0.0025309313582717596,0.0020448898269959173,0.0009720830625516846,0.0009566999835343235,-1.538307901736112e-05
dior_public_mirror,aggregate,ap75,20260731,0.0032049368743337966,0.0031055861716302365,9.935070270356006e-05,0.004754457767593923,0.00037329737185568326,0.004381160395738239,0.0022402555492208997,0.004281809693034679,0.001549520893260126,-0.0027322887997745533
dior_public_mirror,aggregate,ap75,20260732,0.003262460247401542,-0.0010528402142882566,0.004315300461689799,0.004005773536856532,0.0025910714259343975,0.0014147021109221346,0.0028650012863059666,-0.002900598350767664,0.0007433132894549901,0.003643911640222654
