model_size,dataset,metric_family,metric,seed,delta_head_1e-4,delta_full_1e-4,did_1e-4,delta_head_2e-4,delta_full_2e-4,did_2e-4,marginal_did,three_way,lrmod_head,lrmod_full
YOLO26m,hrsc2016_ms,aggregate,ap75,20260723,0.014097211268639886,0.017616895134263122,-0.0035196838656232354,0.010201400155366275,0.021064273377028098,-0.010862873221661823,-0.007191278543642529,-0.0073431893560385875,-0.0038958111132736117,0.0034473782427649757
YOLO26m,hrsc2016_ms,aggregate,ap75,20260724,0.016031066618489215,0.010392523765021422,0.005638542853467793,0.013408324655849096,0.0030383345352875957,0.0103699901205615,0.008004266487014647,0.004731447267093708,-0.0026227419626401183,-0.007354189229733826
YOLO26m,hrsc2016_ms,aggregate,ap75,20260725,0.013349086609218769,0.013022436101613008,0.00032665050760576075,0.010686766702779682,0.014284749779385097,-0.0035979830766054155,-0.0016356662844998274,-0.003924633584211176,-0.0026623199064390868,0.0012623136777720895
YOLO26m,hrsc2016_ms,aggregate,ap75,20260726,0.011773742662028186,0.012729171204914319,-0.0009554285428861331,0.013840469407523648,0.020914843277020423,-0.007074373869496775,-0.004014901206191454,-0.006118945326610642,0.002066726745495462,0.008185672072106104
YOLO26m,hrsc2016_ms,aggregate,ap75,20260727,0.013834854345296743,0.02231805893924378,-0.008483204593947039,0.01686309922119031,0.00928492067774589,0.007578178543444419,-0.0004525130252513096,0.016061383137391458,0.0030282448758935654,-0.013033138261497892
YOLO26m,hrsc2016_ms,aggregate,ap75,20260728,0.016052677153394618,0.015392129123309312,0.0006605480300853062,-0.020270863643548936,0.021541000422256568,-0.041811864065805504,-0.0205756580178601,-0.04247241209589081,-0.036323540796943554,0.006148871298947256
YOLO26m,hrsc2016_ms,aggregate,ap75,20260729,0.013248479652915923,0.014966349592805045,-0.0017178699398891217,0.012998746614179796,0.018386106411749897,-0.0053873597975701015,-0.0035526148687296116,-0.00366948985768098,-0.0002497330387361274,0.0034197568189448524
YOLO26m,hrsc2016_ms,aggregate,ap75,20260730,0.014960975429239853,0.007558363610170718,0.007402611819069135,0.015696944573386412,0.007519791046088353,0.008177153527298059,0.007789882673183597,0.0007745417082289235,0.0007359691441465588,-3.857256408236476e-05
YOLO26m,hrsc2016_ms,aggregate,ap75,20260731,0.012814264845759371,0.01644834048281832,-0.0036340756370589478,0.013276374317618633,0.003333740388988954,0.00994263392862968,0.003154279145785366,0.013576709565688627,0.0004621094718592622,-0.013114600093829365
YOLO26m,hrsc2016_ms,aggregate,ap75,20260732,0.012777573531832204,0.01394455481823935,-0.0011669812864071455,0.013211250520734075,0.0007892882209715874,0.012421962299762487,0.005627490506677671,0.013588943586169633,0.000433676988901871,-0.013155266597267762
YOLO26m,dior_public_mirror,vessel,ap50_95,20260723,0.04199905981749816,0.012513262003449828,0.02948579781404833,0.04681258666101053,0.0153003052390094,0.03151228142200113,0.03049903961802473,0.0020264836079528017,0.00481352684351237,0.0027870432355595713
YOLO26m,dior_public_mirror,vessel,ap50_95,20260724,0.04339420250361101,0.010298163143593927,0.03309603936001708,0.047499165692962704,0.015539149929349287,0.03196001576361342,0.03252802756181525,-0.0011360235964036625,0.004104963189351697,0.00524098678575536
YOLO26m,dior_public_mirror,vessel,ap50_95,20260725,0.043142760757709724,0.010645084354999425,0.0324976764027103,0.04886899053104567,0.0033257489408398885,0.04554324159020578,0.039020458996458035,0.01304556518749548,0.005726229773335943,-0.007319335414159536
YOLO26m,dior_public_mirror,vessel,ap50_95,20260726,0.0444750522698799,0.010596325806061728,0.03387872646381817,0.048667568930695175,0.013846561440926643,0.03482100748976853,0.03434986697679335,0.0009422810259503631,0.004192516660815278,0.0032502356348649147
YOLO26m,dior_public_mirror,vessel,ap50_95,20260727,0.04718988202723062,0.013064375040653532,0.03412550698657709,0.050247924537349845,0.011105244734482971,0.03914267980286687,0.036634093394721984,0.005017172816289779,0.0030580425101192216,-0.001959130306170561
YOLO26m,dior_public_mirror,vessel,ap50_95,20260728,0.0427138229269753,0.015026409093705853,0.027687413833269447,-0.006317581105315481,0.01224571492851137,-0.01856329603382685,0.004562058899721298,-0.0462507098670963,-0.04903140403229078,-0.0027806941651944833
YOLO26m,dior_public_mirror,vessel,ap50_95,20260729,0.04050078850815564,0.009584239807965349,0.03091654870019029,0.04775524433560802,0.006061493792002243,0.04169375054360578,0.036305149621898035,0.01077720184341549,0.007254455827452384,-0.003522746015963106
YOLO26m,dior_public_mirror,vessel,ap50_95,20260730,0.04300888989542421,0.013300437276312714,0.029708452619111494,0.04583482851059766,0.01135397301316116,0.0344808554974365,0.032094654058274,0.004772402878325005,0.002825938615173454,-0.0019464642631515545
YOLO26m,dior_public_mirror,vessel,ap50_95,20260731,0.041888309282999775,0.008984180317768528,0.03290412896523125,0.04769987128816468,0.009111013500191258,0.03858885778797342,0.03574649337660234,0.005684728822742173,0.0058115620051649025,0.0001268331824227295
YOLO26m,dior_public_mirror,vessel,ap50_95,20260732,0.0432704144279194,0.01264278862577196,0.03062762580214744,0.046500017956588854,0.013095542278809023,0.033404475677779835,0.032016050739963636,0.0027768498756323944,0.003229603528669453,0.0004527536530370621
YOLO26m,dior_public_mirror,vessel,ap50,20260723,0.11376319533223789,0.028622107575003282,0.08514108775723461,0.12698198903385,0.047466512767727356,0.07951547626612264,0.08232828201167863,-0.005625611491111973,0.013218793701612108,0.018844405192724074
YOLO26m,dior_public_mirror,vessel,ap50,20260724,0.11691780161370752,0.025876227640651006,0.09104157397305651,0.1286173094410517,0.038786445186286045,0.08983086425476566,0.09043621911391109,-0.0012107097182908477,0.011699507827344191,0.012910217545635039
YOLO26m,dior_public_mirror,vessel,ap50,20260725,0.11383585062153177,0.02658873597077517,0.0872471146507566,0.1307798834538746,0.005417077411048049,0.12536280604282654,0.10630496034679157,0.03811569139206994,0.016944032832342817,-0.021171658559727122
YOLO26m,dior_public_mirror,vessel,ap50,20260726,0.11836039961989292,0.024680453622775225,0.0936799459971177,0.12922478534000753,0.03403573355660243,0.0951890517834051,0.0944344988902614,0.0015091057862874069,0.010864385720114611,0.009355279933827204
YOLO26m,dior_public_mirror,vessel,ap50,20260727,0.12618088266302901,0.03182103501616901,0.09435984764686,0.13533029676958191,0.029007013422399155,0.10632328334718276,0.10034156549702139,0.011963435700322753,0.0091494141065529,-0.0028140215937698526
YOLO26m,dior_public_mirror,vessel,ap50,20260728,0.11214401752887096,0.03318667102618503,0.07895734650268593,-0.019525046214760783,0.03304674758892377,-0.052571793803684555,0.013192776349500689,-0.13152914030637047,-0.13166906374363174,-0.0001399234372612551
YOLO26m,dior_public_mirror,vessel,ap50,20260729,0.1086541856785728,0.022631789610937855,0.08602239606763494,0.1279581175442473,0.013484462282473533,0.11447365526177376,0.10024802566470435,0.028451259194138823,0.0193039318656745,-0.009147327328464322
YOLO26m,dior_public_mirror,vessel,ap50,20260730,0.11441649409086063,0.03109834229733323,0.0833181517935274,0.121248487873018,0.02782464312496452,0.09342384474805347,0.08837099827079044,0.010105692954526069,0.006831993782157361,-0.0032736991723687076
YOLO26m,dior_public_mirror,vessel,ap50,20260731,0.11151603604975441,0.021453959126834163,0.09006207692292025,0.1269468606449421,0.023885922207254745,0.10306093843768735,0.0965615076803038,0.012998861514767104,0.015430824595187687,0.002431963080420582
YOLO26m,dior_public_mirror,vessel,ap50,20260732,0.11347072243481873,0.03158704306436429,0.08188367937045445,0.12348518355431454,0.03452310518495526,0.08896207836935928,0.08542287886990686,0.0070783989989048335,0.010014461119495804,0.002936062120590971
YOLO26m,dior_public_mirror,vessel,ap75,20260723,0.017805118847909928,0.007509356199898445,0.010295762648011483,0.019576984810059175,0.0029348582580254207,0.016642126552033752,0.013468944600022618,0.006346363904022269,0.0017718659621492466,-0.004574497941873024
YOLO26m,dior_public_mirror,vessel,ap75,20260724,0.018038029077378257,0.005366945092270637,0.01267108398510762,0.019441330382183403,0.009860926140525724,0.009580404241657679,0.01112574411338265,-0.003090679743449941,0.0014033013048051456,0.004493981048255087
YOLO26m,dior_public_mirror,vessel,ap75,20260725,0.020563835787425114,0.0072085918724498,0.013355243914975314,0.0197632332298003,0.004219818354262118,0.01554341487553818,0.014449329395256748,0.002188170960562867,-0.0008006025576248153,-0.002988773518187682
YOLO26m,dior_public_mirror,vessel,ap75,20260726,0.018783523472614055,0.006998815051814114,0.011784708420799941,0.019613728001813237,0.008889681215049225,0.010724046786764013,0.011254377603781977,-0.0010606616340359289,0.0008302045291991821,0.001890866163235111
YOLO26m,dior_public_mirror,vessel,ap75,20260727,0.020907449868268757,0.008257769243230902,0.012649680625037855,0.021101674532060327,0.005489925931640965,0.015611748600419362,0.014130714612728608,0.002962067975381507,0.0001942246637915701,-0.002767843311589937
YOLO26m,dior_public_mirror,vessel,ap75,20260728,0.020008827191288565,0.009102105658564133,0.010906721532724432,-0.0016900073090018973,0.005211455827080425,-0.0069014631360823225,0.0020026291983210546,-0.017808184668806754,-0.021698834500290462,-0.0038906498314837078
YOLO26m,dior_public_mirror,vessel,ap75,20260729,0.016672683662367422,0.0055489398483713395,0.011123743813996083,0.019757704917883645,0.00332632317753369,0.016431381740349957,0.01377756277717302,0.005307637926353874,0.003085021255516223,-0.0022226166708376495
YOLO26m,dior_public_mirror,vessel,ap75,20260730,0.017995831587076905,0.008810027139560061,0.009185804447516844,0.020414939987566456,0.0055009012087274215,0.014914038778839034,0.012049921613177939,0.005728234331322191,0.002419108400489551,-0.0033091259308326397
YOLO26m,dior_public_mirror,vessel,ap75,20260731,0.020019322993254048,0.005268949711892193,0.014750373281361855,0.021819504878515382,0.0065309639708566285,0.015288540907658753,0.015019457094510304,0.0005381676262968989,0.0018001818852613344,0.0012620142589644355
YOLO26m,dior_public_mirror,vessel,ap75,20260732,0.020842413604113125,0.0074801474998828395,0.013362266104230285,0.019589083843748835,0.007667869178197208,0.011921214665551627,0.012641740384890956,-0.0014410514386786581,-0.0012533297603642898,0.00018772167831436828
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260723,0.04199905981749816,0.012513262003449828,0.02948579781404833,0.04681258666101053,0.0153003052390094,0.03151228142200113,0.03049903961802473,0.0020264836079528017,0.00481352684351237,0.0027870432355595713
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260724,0.04339420250361101,0.010298163143593927,0.03309603936001708,0.047499165692962704,0.015539149929349287,0.03196001576361342,0.03252802756181525,-0.0011360235964036625,0.004104963189351697,0.00524098678575536
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260725,0.043142760757709724,0.010645084354999425,0.0324976764027103,0.04886899053104567,0.0033257489408398885,0.04554324159020578,0.039020458996458035,0.01304556518749548,0.005726229773335943,-0.007319335414159536
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260726,0.0444750522698799,0.010596325806061728,0.03387872646381817,0.048667568930695175,0.013846561440926643,0.03482100748976853,0.03434986697679335,0.0009422810259503631,0.004192516660815278,0.0032502356348649147
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260727,0.04718988202723062,0.013064375040653532,0.03412550698657709,0.050247924537349845,0.011105244734482971,0.03914267980286687,0.036634093394721984,0.005017172816289779,0.0030580425101192216,-0.001959130306170561
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260728,0.0427138229269753,0.015026409093705853,0.027687413833269447,-0.006317581105315481,0.01224571492851137,-0.01856329603382685,0.004562058899721298,-0.0462507098670963,-0.04903140403229078,-0.0027806941651944833
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260729,0.04050078850815564,0.009584239807965349,0.03091654870019029,0.04775524433560802,0.006061493792002243,0.04169375054360578,0.036305149621898035,0.01077720184341549,0.007254455827452384,-0.003522746015963106
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260730,0.04300888989542421,0.013300437276312714,0.029708452619111494,0.04583482851059766,0.01135397301316116,0.0344808554974365,0.032094654058274,0.004772402878325005,0.002825938615173454,-0.0019464642631515545
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260731,0.041888309282999775,0.008984180317768528,0.03290412896523125,0.04769987128816468,0.009111013500191258,0.03858885778797342,0.03574649337660234,0.005684728822742173,0.0058115620051649025,0.0001268331824227295
YOLO26m,dior_public_mirror,aggregate,ap50_95,20260732,0.0432704144279194,0.01264278862577196,0.03062762580214744,0.046500017956588854,0.013095542278809023,0.033404475677779835,0.032016050739963636,0.0027768498756323944,0.003229603528669453,0.0004527536530370621
YOLO26m,dior_public_mirror,aggregate,ap50,20260723,0.11376319533223789,0.028622107575003282,0.08514108775723461,0.12698198903385,0.047466512767727356,0.07951547626612264,0.08232828201167863,-0.005625611491111973,0.013218793701612108,0.018844405192724074
YOLO26m,dior_public_mirror,aggregate,ap50,20260724,0.11691780161370752,0.025876227640651006,0.09104157397305651,0.1286173094410517,0.038786445186286045,0.08983086425476566,0.09043621911391109,-0.0012107097182908477,0.011699507827344191,0.012910217545635039
YOLO26m,dior_public_mirror,aggregate,ap50,20260725,0.11383585062153177,0.02658873597077517,0.0872471146507566,0.1307798834538746,0.005417077411048049,0.12536280604282654,0.10630496034679157,0.03811569139206994,0.016944032832342817,-0.021171658559727122
YOLO26m,dior_public_mirror,aggregate,ap50,20260726,0.11836039961989292,0.024680453622775225,0.0936799459971177,0.12922478534000753,0.03403573355660243,0.0951890517834051,0.0944344988902614,0.0015091057862874069,0.010864385720114611,0.009355279933827204
YOLO26m,dior_public_mirror,aggregate,ap50,20260727,0.12618088266302901,0.03182103501616901,0.09435984764686,0.13533029676958191,0.029007013422399155,0.10632328334718276,0.10034156549702139,0.011963435700322753,0.0091494141065529,-0.0028140215937698526
YOLO26m,dior_public_mirror,aggregate,ap50,20260728,0.11214401752887096,0.03318667102618503,0.07895734650268593,-0.019525046214760783,0.03304674758892377,-0.052571793803684555,0.013192776349500689,-0.13152914030637047,-0.13166906374363174,-0.0001399234372612551
YOLO26m,dior_public_mirror,aggregate,ap50,20260729,0.1086541856785728,0.022631789610937855,0.08602239606763494,0.1279581175442473,0.013484462282473533,0.11447365526177376,0.10024802566470435,0.028451259194138823,0.0193039318656745,-0.009147327328464322
YOLO26m,dior_public_mirror,aggregate,ap50,20260730,0.11441649409086063,0.03109834229733323,0.0833181517935274,0.121248487873018,0.02782464312496452,0.09342384474805347,0.08837099827079044,0.010105692954526069,0.006831993782157361,-0.0032736991723687076
YOLO26m,dior_public_mirror,aggregate,ap50,20260731,0.11151603604975441,0.021453959126834163,0.09006207692292025,0.1269468606449421,0.023885922207254745,0.10306093843768735,0.0965615076803038,0.012998861514767104,0.015430824595187687,0.002431963080420582
YOLO26m,dior_public_mirror,aggregate,ap50,20260732,0.11347072243481873,0.03158704306436429,0.08188367937045445,0.12348518355431454,0.03452310518495526,0.08896207836935928,0.08542287886990686,0.0070783989989048335,0.010014461119495804,0.002936062120590971
YOLO26m,dior_public_mirror,aggregate,ap75,20260723,0.017805118847909928,0.007509356199898445,0.010295762648011483,0.019576984810059175,0.0029348582580254207,0.016642126552033752,0.013468944600022618,0.006346363904022269,0.0017718659621492466,-0.004574497941873024
YOLO26m,dior_public_mirror,aggregate,ap75,20260724,0.018038029077378257,0.005366945092270637,0.01267108398510762,0.019441330382183403,0.009860926140525724,0.009580404241657679,0.01112574411338265,-0.003090679743449941,0.0014033013048051456,0.004493981048255087
YOLO26m,dior_public_mirror,aggregate,ap75,20260725,0.020563835787425114,0.0072085918724498,0.013355243914975314,0.0197632332298003,0.004219818354262118,0.01554341487553818,0.014449329395256748,0.002188170960562867,-0.0008006025576248153,-0.002988773518187682
YOLO26m,dior_public_mirror,aggregate,ap75,20260726,0.018783523472614055,0.006998815051814114,0.011784708420799941,0.019613728001813237,0.008889681215049225,0.010724046786764013,0.011254377603781977,-0.0010606616340359289,0.0008302045291991821,0.001890866163235111
YOLO26m,dior_public_mirror,aggregate,ap75,20260727,0.020907449868268757,0.008257769243230902,0.012649680625037855,0.021101674532060327,0.005489925931640965,0.015611748600419362,0.014130714612728608,0.002962067975381507,0.0001942246637915701,-0.002767843311589937
YOLO26m,dior_public_mirror,aggregate,ap75,20260728,0.020008827191288565,0.009102105658564133,0.010906721532724432,-0.0016900073090018973,0.005211455827080425,-0.0069014631360823225,0.0020026291983210546,-0.017808184668806754,-0.021698834500290462,-0.0038906498314837078
YOLO26m,dior_public_mirror,aggregate,ap75,20260729,0.016672683662367422,0.0055489398483713395,0.011123743813996083,0.019757704917883645,0.00332632317753369,0.016431381740349957,0.01377756277717302,0.005307637926353874,0.003085021255516223,-0.0022226166708376495
YOLO26m,dior_public_mirror,aggregate,ap75,20260730,0.017995831587076905,0.008810027139560061,0.009185804447516844,0.020414939987566456,0.0055009012087274215,0.014914038778839034,0.012049921613177939,0.005728234331322191,0.002419108400489551,-0.0033091259308326397
YOLO26m,dior_public_mirror,aggregate,ap75,20260731,0.020019322993254048,0.005268949711892193,0.014750373281361855,0.021819504878515382,0.0065309639708566285,0.015288540907658753,0.015019457094510304,0.0005381676262968989,0.0018001818852613344,0.0012620142589644355
YOLO26m,dior_public_mirror,aggregate,ap75,20260732,0.020842413604113125,0.0074801474998828395,0.013362266104230285,0.019589083843748835,0.007667869178197208,0.011921214665551627,0.012641740384890956,-0.0014410514386786581,-0.0012533297603642898,0.00018772167831436828
